file,url
boomers/diego-perotti.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/f6cd889d-90a8-4d39-b0aa-d699a1789fe6/674448019.png
boomers/daniele-cacia.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/de94311b-c781-4ad3-9e79-30e924459c7d/837593524.png
boomers/davide-bonolis.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/509472030.png
boomers/nicolas-kalaja.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/940467486.png
boomers/simone-lo-faso.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/70bbcb28-44b8-45bd-be69-a70a57147883/886030479.png
circus-fc/roberto-gherardi.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/969698957.png
circus-fc/simone-martino.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/885212751.png
circus-fc/giovanni-scotti.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/eeddfa49-a206-4fb1-805e-c808adfb98c2/29763354.png
circus-fc/giorgio-belotti.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/88c920b4-ef1f-4743-aa7f-32361d348a03/582904551.png
circus-fc/lorenzo-mantovani.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/951202465.png
circus-fc/matteo-rossi.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/121944040.png
circus-fc/tommaso-conte.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/986168119.png
circus-fc/giacomo-fabiani.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/seasonTeamPlayer/4d3fc1f3-a848-4c64-97cd-b3ba6eedceea/35641430.png
circus-fc/giulio-uras.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/601464927.png
circus-fc/nico-federici.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/511731552.png
circus-fc/riccardo-ruggeri.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/373288053.png
circus-fc/mattia-bergamaschi.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/892e6e3d-3bf6-4aac-b64d-0920189f618e/331878727.png
circus-fc/christian-cali.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/818106350.png
circus-fc/davide-bertocchi.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/944403456.png
circus-fc/francesco-giangaspero.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/7bc52a22-6179-4554-a88c-729132e560ea/892192397.png
circus-fc/lorenzo-berra.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/716931719.png
circus-fc/matteo-rossoni.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/845772341.png
circus-fc/simone-pontiggia.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/98dd4952-89f2-4cc3-b83c-5bc5f236f8de/957009192.png
d-power/filippo-manzoni.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/440721263.png
d-power/valerio-vimercati.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/63870750.png
d-power/andrea-vicini.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/99657416.png
d-power/alessandro-marocco.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/48109079.png
d-power/angelo-carpani.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/c40b81b6-17cf-4ea9-acef-25206845a154/979614808.png
d-power/antonio-mihaylov.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/302190968.png
d-power/riccardo-ammirati.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/06cb0256-8bea-4756-a2ab-d70d6fca16b9/880149746.png
d-power/andrea-montagna.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/661959752.png
d-power/imad-tijani.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/503312377.png
d-power/soufiane-el-jadi.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/933334295.png
d-power/alessandro-patacchini.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/688331655.png
d-power/daniel-santoro.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/989626155.png
d-power/filippo-falco.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/916d27bd-9aa0-4fd3-9207-0f7ec4c8de86/369522099.png
d-power/matteo-siano.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/673915500.png
d-power/emanuele-calaio.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/230e3013-d55b-4d62-8411-359cc9a973f1/532907278.png
fc-caesar/danilo-tunno.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/847597682.png
fc-caesar/mattia-valentini.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/ec9d5684-679b-4f3d-8de0-eb9ae9defff6/954613905.png
fc-caesar/guido-davi.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/7b8184c5-2400-4651-b569-1ba0818df73d/936151379.png
fc-caesar/melvyn-remy.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/f3b7a479-90ae-4848-8bae-959fbb844d0b/357055525.png
fc-caesar/moad-moussaif.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/db6bec72-d688-4a68-9acd-b14798aeb69a/722476959.png
fc-caesar/fran-hernandez.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/573389207.png
fc-caesar/gabriel-nunes.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/seasonTeamPlayer/6366e238-b5e9-4519-ab17-54890cde4639/647360836.png
