file,url
la-capital-cf/daouda-bamma.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/b611b759-1437-48ad-a0b1-ef895907c9ef/57771257.png
la-capital-cf/pablo-beguer.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/25798cc4-ad7c-4425-9bfb-97daae46e53c/169613982.png
la-capital-cf/omar-dambelleh.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/01723e67-34ee-46e0-9b85-3bfc6e325684/704952929.png
los-troncos-fc/yaroslav-toporkov.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/27b3d928-fb19-4b2c-8580-47133b57fcc1/971243329.png
los-troncos-fc/joan-oriol.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/bc8114d4-fb77-41e2-8173-b9e5f6f04c9f/188822341.png
los-troncos-fc/alex-cubedo.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/39a4326d-ac6d-440e-99c6-bd54b5ff005c/989226963.png
los-troncos-fc/sagar-escoto.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/d360aebd-ceb5-454b-bb42-00f567b8bc99/649640482.png
los-troncos-fc/daniel-tamayo.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/765180582.png
los-troncos-fc/carles-planas.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/53c83ba7-6a19-4cc3-b4f9-afcd1847ed3c/106070380.png
los-troncos-fc/victor-oribe.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/743506119.png
los-troncos-fc/alvaro-arche.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/a6d8002b-04e9-4da7-8126-d4639d2f331d/279875424.png
los-troncos-fc/carlos-contreras.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/6680b059-39fb-4ab8-8e3f-bedd3a51dd77/493694761.png
pio-fc/victor-montoya.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/974eeac2-e349-4ea1-8cf5-b1f85b3c2fbc/199304011.png
pio-fc/iker-bartolome.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/330029358.png
pio-fc/marc-briones.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/848812144.png
pio-fc/manel-beneite.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/2ed85760-3c2b-4ef6-a61c-8a9dc43957b0/30769463.png
pio-fc/marcel-garcia.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/bc2f85ae-aca9-4dd7-970c-11ad418d459a/358352539.png
pio-fc/luis-garcia.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/ddcc9cf6-d77e-4dd8-b33c-d96138eab2a6/118872434.png
pio-fc/alex-sanchez.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/984303546.png
pio-fc/fernando-velillas.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/908698468.png
pio-fc/marcos-ibanez.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/98ad207e-235d-4d06-ba94-3c1e29502424/312418990.png
pio-fc/pol-benito.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/942854354.png
pio-fc/sergio-mulero.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/d474b557-e2ed-403f-8751-30e24e99c095/971275303.png
pio-fc/yeray-munoz.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/506595716.png
pio-fc/adri-espinar.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/275203458.png
pio-fc/izan-grande.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/54485185.png
porcinos-fc/victor-rodriguez.png,https://kingsleague.pro/_ipx/fit_outside&s_300x422/kama/production/player/eb74b611-cc52-4a1b-b286-c9be52fb9b2f/501175940.png
porcinos-fc/alex-gutierrez.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/3d077c0d-4568-462b-9ae5-57744ad8edd9/57373348.png
porcinos-fc/david-soriano.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/00e56051-392b-435f-a6ff-013dff482924/23775853.png
porcinos-fc/nadir-louah.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/cd72fb74-7b54-4595-86c9-036edb625dee/819147902.png
porcinos-fc/aitor-vives.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/175783040.png
porcinos-fc/fouad-el-amrani.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/a0a0c0ea-589b-4284-aba3-dd0de333babe/325399079.png
porcinos-fc/franc-samaniego.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/e6d50396-0194-42eb-bf90-3ad731e23739/435934367.png
porcinos-fc/marc-pelaz.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/593d587d-dcfe-4d01-adfe-3a4527e15a8f/895226930.png
porcinos-fc/edgar-alvaro.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/8a2be1ff-7a7e-4ba3-9189-d3963dae6399/499913914.png
porcinos-fc/nico-santos.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/b486599b-b8d5-40e5-8b65-55862d506082/627964632.png
porcinos-fc/roger-carbo.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/a2efab5e-a6c6-4164-8da7-9171b96d2961/920165473.png
rayo-de-barcelona/jorge-ibanez.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/746014.png
rayo-de-barcelona/david-moreno.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/832961915.png
rayo-de-barcelona/ismael-gonzalez.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/929796479.png
rayo-de-barcelona/adria-escribano.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/927852729.png
rayo-de-barcelona/nil-pradas.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/cc99ca93-31b2-4377-be56-d51c753daf86/230557447.png
rayo-de-barcelona/abde-bakkali.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/4176307.png
rayo-de-barcelona/ivan-torres.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/2080c30a-e6f4-4102-a1be-1084373547d4/9685118.png
